tweet_id,source,target,tweet_date,is_verified,views,likes,retweets,replies,language,has_media,tweet_text
2019665182285525027,@Ironizmo,@authenticity,2026-02-06T06:51:17.000Z,False,104,1,0,0,pt,False,"Ainda bem que deu tempo de aproveitar aquela promoção: produto com o dobro do preço, frete incluído grátis e imposto embutido, com 15% de desconto no Pix."
2019573615931584689,@npcnewss,,2026-02-06T00:47:26.000Z,False,85,4,1,0,pt,True,"É tipo a ""fakenews"" do Pix: não vão taxar o Pix de cinco mil, mas vão investigar movimentação de Pix para taxar no imposto de renda."
2019535688572760234,@CarlosEdua35006,@LulaOficial,2026-02-05T22:16:43.000Z,False,27,1,0,0,pt,False,"MENSALÃO, PETROLAO, INSS, BANCO MÁSTER, TAXAÇÃO EXCESSIVA E MONITORAMENTO DO PIX PELA RECEITA FEDERAL, REALMENTE ESSE É O CARA.....DE PAU DO CAR@LH@."
2019535688572760234,@CarlosEdua35006,@CostaJr2023,2026-02-05T22:16:43.000Z,False,27,1,0,0,pt,False,"MENSALÃO, PETROLAO, INSS, BANCO MÁSTER, TAXAÇÃO EXCESSIVA E MONITORAMENTO DO PIX PELA RECEITA FEDERAL, REALMENTE ESSE É O CARA.....DE PAU DO CAR@LH@."
2019524720283058292,@LukazVidal,@PedroRonchi2,2026-02-05T21:33:08.000Z,False,13,0,0,0,pt,False,"Sobre Bolsonaro:
-Criação do Pix, que o governo atual queria taxar 
-Diminuiu impostos, diminuiu impostos dos combustíveis 
-Reformas administrativas e tributária. Onde governo era obrigado a economizar dinheiro com maior eficiência no gasto público... coisa que o atual liga fds"
2019458428934979795,@augustinho87,@Maubmarcon,2026-02-05T17:09:43.000Z,False,39,3,0,0,pt,False,Tem retardado que diz até hoje que ele iria destruir o agro e taxar o pix
2012308103279137276,@MineroDaMarinha,@grok,2026-01-16T23:36:53.000Z,False,28,0,0,1,pt,False,"@grok
 parece que esse rapaz tem algum déficit cognitivo, explique a ele o que significa esse trecho marcado de amarelo e porque isso não tem nada a ver com taxação de movimentações por pix."
2012308103279137276,@MineroDaMarinha,@ClaireDunphyBr,2026-01-16T23:36:53.000Z,False,28,0,0,1,pt,False,"@grok
 parece que esse rapaz tem algum déficit cognitivo, explique a ele o que significa esse trecho marcado de amarelo e porque isso não tem nada a ver com taxação de movimentações por pix."
2012308103279137276,@MineroDaMarinha,@RobertoBorba1,2026-01-16T23:36:53.000Z,False,28,0,0,1,pt,False,"@grok
 parece que esse rapaz tem algum déficit cognitivo, explique a ele o que significa esse trecho marcado de amarelo e porque isso não tem nada a ver com taxação de movimentações por pix."
2012307809077957046,@BrasilColosso,@PedroRonchi2,2026-01-16T23:35:43.000Z,False,88,0,0,1,pt,False,"@grok
 em algum momento do vídeo, o Nikolas Ferreira afirmou que o governo VAI SIM taxar o pix?"
2012307809077957046,@BrasilColosso,@grok,2026-01-16T23:35:43.000Z,False,88,0,0,1,pt,False,"@grok
 em algum momento do vídeo, o Nikolas Ferreira afirmou que o governo VAI SIM taxar o pix?"
2012307809077957046,@BrasilColosso,@authenticity,2026-01-16T23:35:43.000Z,False,88,0,0,1,pt,False,"@grok
 em algum momento do vídeo, o Nikolas Ferreira afirmou que o governo VAI SIM taxar o pix?"
2012307276283945114,@PretoDireito,@IvanValente,2026-01-16T23:33:36.000Z,False,4,0,0,0,pt,False,"Mentirosos contumazes são vocês mesmos, pq nao mostra então a parte onde ele fala sobre taxar o pix? Não mostra pq nao existe né, vcs rebatem a fake news que vcs mesmos criam, acham que o povo é trouxa."
2012306783511961860,@Paulo_2079,@PedroRonchi2,2026-01-16T23:31:38.000Z,False,7700,58,1,7,pt,False,"Exato. Muitos de nós já sabemos que a extrema direita está salivando pra taxar o Pix. Frequentemente, com essa gente, a acusação é uma confissão."
2012303332061138953,@goulart1967,@lindberghfarias,2026-01-16T23:17:55.000Z,False,1,0,0,0,pt,False,Quem falou taxação do PIX???
2012302470819541086,@jeangenet7,@PedroRonchi2,2026-01-16T23:14:30.000Z,False,2700,51,4,0,pt,False,"De 1989 a 2026, a mesma engenharia do medo.

Do confisco da poupança à ""taxação do Pix"": a matriz da desinformação é a mesma.
Um projeto político falido que só oferece pânico em vez de soluções.
A história não se repete como farsa, mas como uma fábrica de mentiras a todo vapor."
2012298826464235702,@JhonnyAll1,@terrordonordste,2026-01-16T23:00:01.000Z,False,5,0,0,0,pt,False,"Ninguém da, direita falou em taxar o pix, a mídia e a esquerda insiste nisso. A, direta alertou sobre o monitoramento do pix acima de 5mil,e a RF ira cruzar dados e começar a multar e cobrar 27,5% de imposto da dona Maria e Seu Zé que antes não declaravam. Foi avisado"
2004531679235584135,@marisol_alves,@blogdosakamoto,2025-12-26T12:36:09.000Z,False,21,0,0,0,pt,False,E o PIX? Que diziam que não haveria taxação? Vai entrar na conta do presidente que mais aumentou impostos nesse país?
2004380150251634996,@grok,@underJuh,2025-12-26T02:34:02.000Z,True,116,0,0,0,pt,False,"Não existe lei brasileira que obrigue nota fiscal para cada recebimento ou pagamento de R$10 via PIX a partir de janeiro de 2026. Isso é desinformação. Há monitoramento de movimentações acima de R$5 mil mensais pela Receita Federal para combater fraudes, mas sem taxação"
2004380150251634996,@grok,@vainico,2025-12-26T02:34:02.000Z,True,116,0,0,0,pt,False,"Não existe lei brasileira que obrigue nota fiscal para cada recebimento ou pagamento de R$10 via PIX a partir de janeiro de 2026. Isso é desinformação. Há monitoramento de movimentações acima de R$5 mil mensais pela Receita Federal para combater fraudes, mas sem taxação"
2004380150251634996,@grok,@LaudelinoRJ,2025-12-26T02:34:02.000Z,True,116,0,0,0,pt,False,"Não existe lei brasileira que obrigue nota fiscal para cada recebimento ou pagamento de R$10 via PIX a partir de janeiro de 2026. Isso é desinformação. Há monitoramento de movimentações acima de R$5 mil mensais pela Receita Federal para combater fraudes, mas sem taxação"
2004358898367750170,@errejota92,@MichelcleberRu5,2025-12-26T01:09:35.000Z,False,11,0,0,0,pt,False,"Com a quantidade exorbitante de dinheiro publico que vcs da direita usam COM EMENDAS SECRETAS VIA PIX (LEI CRIADA E SANCIONADA POR ELE), nao teve jeito, teve que almentar os impostos em bens e serviços, ja que vcs da doreita REPROVARAM A LEI QUR IA TAXAR OS MILIONAIOS."
2004358898367750170,@errejota92,@EddieNienhuis,2025-12-26T01:09:35.000Z,False,11,0,0,0,pt,False,"Com a quantidade exorbitante de dinheiro publico que vcs da direita usam COM EMENDAS SECRETAS VIA PIX (LEI CRIADA E SANCIONADA POR ELE), nao teve jeito, teve que almentar os impostos em bens e serviços, ja que vcs da doreita REPROVARAM A LEI QUR IA TAXAR OS MILIONAIOS."
2004358898367750170,@errejota92,@cleitinhotmj,2025-12-26T01:09:35.000Z,False,11,0,0,0,pt,False,"Com a quantidade exorbitante de dinheiro publico que vcs da direita usam COM EMENDAS SECRETAS VIA PIX (LEI CRIADA E SANCIONADA POR ELE), nao teve jeito, teve que almentar os impostos em bens e serviços, ja que vcs da doreita REPROVARAM A LEI QUR IA TAXAR OS MILIONAIOS."
2004358567911170065,@errejota92,@cleitinhotmj,2025-12-26T01:08:16.000Z,False,13,0,0,0,pt,False,"Com a quantidade exorbitante de dinheiro publico que vcs da direita usam COM EMENDAS SECRETAS VIA PIX (LEI CRIADA E SANCIONADA POR ELE), nao teve jeito, teve que almentar os impostos em bens e serviços, ja que vcs da doreita REPROVARAM A LEI QUR IA TAXAR OS MILIONAIOS."
1996751598090072168,@grok,@jairbolsonaro,2025-12-05T01:20:53.000Z,True,13,1,0,0,pt,False,"Após análise de fontes diversas como Reuters, Aos Fatos, BBC e sites oficiais, identifiquei 38 afirmações no texto. Destas, 7 são falsas ou enganosas (ex.: atribuição do PIX e extinção do imposto sindical, que começaram antes; valor errado do piso para técnicos de enfermagem;"
1996751598090072168,@grok,@CarlosBolsonaro,2025-12-05T01:20:53.000Z,True,13,1,0,0,pt,False,"Após análise de fontes diversas como Reuters, Aos Fatos, BBC e sites oficiais, identifiquei 38 afirmações no texto. Destas, 7 são falsas ou enganosas (ex.: atribuição do PIX e extinção do imposto sindical, que começaram antes; valor errado do piso para técnicos de enfermagem;"
1996751598090072168,@grok,@IsaiasAlbuq,2025-12-05T01:20:53.000Z,True,13,1,0,0,pt,False,"Após análise de fontes diversas como Reuters, Aos Fatos, BBC e sites oficiais, identifiquei 38 afirmações no texto. Destas, 7 são falsas ou enganosas (ex.: atribuição do PIX e extinção do imposto sindical, que começaram antes; valor errado do piso para técnicos de enfermagem;"
1996732969101529317,@maxvalenga,,2025-12-05T00:06:51.000Z,False,748,27,2,0,pt,True,"O que Andrade tá esperando pra fazer o imposto sobre grandes propinas???
Enquanto isso a classe média tá se cagando por movimentar 5k no Pix e não cair na receita"
1996729502815154206,@AparecidoPires9,@taoquei1,2025-12-04T23:53:05.000Z,False,37,0,0,1,pt,False,"A imprensa conseguiu de novo, todo mundo discutindo o que pode acontecer e esquecendo do que está acontecendo, reforma tributária, imposto sobre móvel, movimentação do Pix, CBI, fiquem aí discutindo, esquerda e direita, pois o nabo vai entrar no centro de todo mundo em 2026."
1996728964459499799,@AparecidoPires9,@fabifbbr,2025-12-04T23:50:57.000Z,False,42,0,0,1,pt,False,"A imprensa conseguiu de novo, todo mundo discutindo o que pode acontecer e esquecendo do que está acontecendo, reforma tributária, imposto sobre móvel, movimentação do Pix, CBI, fiquem aí discutindo, esquerda e direita, pois o nabo vai entrar no centro de todo mundo em 2026."
1988815988452913644,@perigosonerd1,@nikolas,2025-11-13T03:47:36.000Z,False,119,0,0,0,pt,True,"Olha ai #nikolas #direita #gado #bolsonaro #fakenews

Quem lembra dessa descabelada espalhando fake News sobre taxação e monitoramento do pix?"
1988815988452913644,@perigosonerd1,@gado,2025-11-13T03:47:36.000Z,False,119,0,0,0,pt,True,"Olha ai #nikolas #direita #gado #bolsonaro #fakenews

Quem lembra dessa descabelada espalhando fake News sobre taxação e monitoramento do pix?"
1988815988452913644,@perigosonerd1,@fakenews,2025-11-13T03:47:36.000Z,False,119,0,0,0,pt,True,"Olha ai #nikolas #direita #gado #bolsonaro #fakenews

Quem lembra dessa descabelada espalhando fake News sobre taxação e monitoramento do pix?"
1988815988452913644,@perigosonerd1,@bolsonaro,2025-11-13T03:47:36.000Z,False,119,0,0,0,pt,True,"Olha ai #nikolas #direita #gado #bolsonaro #fakenews

Quem lembra dessa descabelada espalhando fake News sobre taxação e monitoramento do pix?"
1988815988452913644,@perigosonerd1,@direita,2025-11-13T03:47:36.000Z,False,119,0,0,0,pt,True,"Olha ai #nikolas #direita #gado #bolsonaro #fakenews

Quem lembra dessa descabelada espalhando fake News sobre taxação e monitoramento do pix?"
1988726093193609559,@defoesccp,@EmbaixadaEUA,2025-11-12T21:50:24.000Z,False,691,6,0,0,pt,False,"Hi, its trump here, me devido a taxação fiquei sem café, me passa 20 dol no pix ai patriota."
1988721765493714956,@MarcosoFoca,@2026Enquetes,2025-11-12T21:33:12.000Z,False,177,1,0,1,pt,False,"Sobre o seu ""Paulo Guedes = Haddad"" é sim.
O vídeo do Nikoles sobre a ""taxação"" do Pix, ele não citou o Guedes, que foi o cara que quis taxar o Pix, de verdade."
1988721765493714956,@MarcosoFoca,@MBLivre,2025-11-12T21:33:12.000Z,False,177,1,0,1,pt,False,"Sobre o seu ""Paulo Guedes = Haddad"" é sim.
O vídeo do Nikoles sobre a ""taxação"" do Pix, ele não citou o Guedes, que foi o cara que quis taxar o Pix, de verdade."
1988721765493714956,@MarcosoFoca,@Variantnator,2025-11-12T21:33:12.000Z,False,177,1,0,1,pt,False,"Sobre o seu ""Paulo Guedes = Haddad"" é sim.
O vídeo do Nikoles sobre a ""taxação"" do Pix, ele não citou o Guedes, que foi o cara que quis taxar o Pix, de verdade."
1988676173854064845,@rflls,@authenticity,2025-11-12T18:32:02.000Z,False,27,0,0,0,pt,False,Essas empresas para sonegar imposto é uma graça.. 100$ no dinheiro (espécie) e 120$ no pix 
1988600446131523923,@AlexandreN22095,@CarolDeToni,2025-11-12T13:31:07.000Z,False,28,0,0,0,pt,False,Tu sabe ler moça quem deixou de taxar os ricos foi o Lula kkkkk cada vergonha no pix que vcs passam ainda são analfabetos kkkk
1988591129105924184,@rubens_oeste,@RogerioCorreia_,2025-11-12T12:54:06.000Z,False,39,1,0,0,pt,False,"Esta lógica também se aplica ao caso do PIX ?
1 - Disseram que não iam taxar o PIX.
2 - Criaram alarde, espalharam mentira, geraram crise.
3 - No fim, recuaram. Mas recuaram de que, se as críticas eram ""infundadas"" ?

Esta é a desonestidade intelectua da esquerda !"
1988563533294948394,@skoll,@nikolas_dm,2025-11-12T11:04:26.000Z,False,5,0,0,0,pt,False,"Vai ter mais vídeo de ""vão taxar o Pix""? 
Influenciar com mentiras é fácil, xingar é fácil, difícil é fazer mostrar verdades como um bom jornalismo faz."
1988443633838944476,@SeverinoMarin13,@rp30Bv2dqL,2025-11-12T03:08:00.000Z,False,6,0,0,0,pt,True,"Lembram da história do PIX no começo de 2025? Pois é. Sem alarde, agora a coisa toda está voltando com força total!!! Já fez seu PIX hoje?  
terrabrasilnoticias.com/2025/11/govern
…"
1988443633838944476,@SeverinoMarin13,@cBFQRsVLBZ,2025-11-12T03:08:00.000Z,False,6,0,0,0,pt,True,"Lembram da história do PIX no começo de 2025? Pois é. Sem alarde, agora a coisa toda está voltando com força total!!! Já fez seu PIX hoje?  
terrabrasilnoticias.com/2025/11/govern
…"
1981773124950798746,@Fbio35589657855,,2025-10-24T17:21:47.000Z,True,6,0,0,0,pt,True,Taxade quer taxar o Pix no Brasil com está moeda.
1981768715520672100,@OzenilGons36296,@mXNHdS9n4i,2025-10-24T17:04:15.000Z,False,25,0,0,0,pt,False,"O governo do Lula vai monitorar seu PIX. Você que vende seu bolo, seu picolé. Não pode aceitar Pix , tem que ser dinheiro vivo. Isto porque o Lula, quer te taxar até 150%. Acorda Brasil!
youtu.be/t_NrnBY5w0g?si
…"
1981761015478956501,@PhePherla,@senadorhumberto,2025-10-24T16:33:40.000Z,False,2,0,0,0,pt,False,Porque ao invés de ficar nas redes sociais vc não vai trabalhar .Agora até taxar pix.Seu presidente falando que eh culpa dos usuários existir traficante .
1981759610655776890,@gahsxc,@liiindioi,2025-10-24T16:28:05.000Z,False,18,0,0,0,pt,False,mas eu sonego imposto só ando com dinheiro e no app só aceita pix 
1981743295236587923,@coloradoyusho,@nathfinancas,2025-10-24T15:23:15.000Z,False,10,0,0,0,pt,False,"Não passa pano, mas só se não tiver uma desculpa do nível ""estou viajando e não vou falar sobre isso"" (taxação do pix), ou tu acha que todo mundo é dessa laia esquerdista de cérebro derretido que esquece rápido o que tu fala? "
1981735291019776104,@GustavoCar81410,@0B8aAfXLj7,2025-10-24T14:51:26.000Z,False,344,7,0,0,pt,True,"cnnbrasil.com.br/politica/taxac
…

Chave pix: 9f7cc436-0f6c-4173-a89e-0e4c61db1b00

Aguardo o print do comprovante abaixo

Obrigado"
1981735291019776104,@GustavoCar81410,@peppipets,2025-10-24T14:51:26.000Z,False,344,7,0,0,pt,True,"cnnbrasil.com.br/politica/taxac
…

Chave pix: 9f7cc436-0f6c-4173-a89e-0e4c61db1b00

Aguardo o print do comprovante abaixo

Obrigado"
1981735291019776104,@GustavoCar81410,@chrisazevedox,2025-10-24T14:51:26.000Z,False,344,7,0,0,pt,True,"cnnbrasil.com.br/politica/taxac
…

Chave pix: 9f7cc436-0f6c-4173-a89e-0e4c61db1b00

Aguardo o print do comprovante abaixo

Obrigado"
1981733652091240939,@SidneiaAlmeid10,@blogdopannunzio,2025-10-24T14:44:56.000Z,False,2,0,0,0,pt,False,Absurdo é querer  taxar o PIX .
1981728312473874468,@MarcelCFCAmorim,@JPReturn,2025-10-24T14:23:43.000Z,False,60,0,0,1,pt,False,"Não é Paulo Freire, não sou idiota ao ponto de acreditar,  por exemplo, que um ex-Presidente recebe R$ 17 milhões em PIX para pagar uma multa que foi anistiada e os seus apoiadores correram para impedir a verificação do PIX alegando uma taxação que nunca existiu e isso é só um."
1981728312473874468,@MarcelCFCAmorim,@lunazarattini,2025-10-24T14:23:43.000Z,False,60,0,0,1,pt,False,"Não é Paulo Freire, não sou idiota ao ponto de acreditar,  por exemplo, que um ex-Presidente recebe R$ 17 milhões em PIX para pagar uma multa que foi anistiada e os seus apoiadores correram para impedir a verificação do PIX alegando uma taxação que nunca existiu e isso é só um."
1974115156583178588,@MTheLightbringr,@mariamamorango,2025-10-03T14:11:45.000Z,True,159,0,0,0,pt,False,"Boa tentativa receita federal, vc n vai conseguir cruzar meus dados pra taxar meus pix (16/03/2000)"
1974103629188714787,@leandroamaral84,@nikolas_dm,2025-10-03T13:25:56.000Z,False,232,3,0,1,pt,False,"Fez vídeo contra o PIX que acabou em bilhões de descontos dos aposentados e lavagem de dinheiro das fintechs, votou a favor e defendeu a PEC da Bandidagem, estava tentando atrapalhar a votação do IR, porque é contra taxar os ricos, emendas para seu tio. O povo não vai esquecer.."
1974085572802326723,@grok,@politics193,2025-10-03T12:14:11.000Z,True,20,0,0,0,pt,True,"Não, não há taxação no PIX. O governo revogou uma regra de monitoramento de transações acima de R$5 mil (não era imposto), e editou MP 1288/2025 proibindo cobranças extras. Fontes como BBC e 
Gov.br confirmam: é desinformação, sem anúncio oficial ou cobertura em"
1974085572802326723,@grok,@MedicoLiberdade,2025-10-03T12:14:11.000Z,True,20,0,0,0,pt,True,"Não, não há taxação no PIX. O governo revogou uma regra de monitoramento de transações acima de R$5 mil (não era imposto), e editou MP 1288/2025 proibindo cobranças extras. Fontes como BBC e 
Gov.br confirmam: é desinformação, sem anúncio oficial ou cobertura em"
1974085572802326723,@grok,@oklJ69vKTt,2025-10-03T12:14:11.000Z,True,20,0,0,0,pt,True,"Não, não há taxação no PIX. O governo revogou uma regra de monitoramento de transações acima de R$5 mil (não era imposto), e editou MP 1288/2025 proibindo cobranças extras. Fontes como BBC e 
Gov.br confirmam: é desinformação, sem anúncio oficial ou cobertura em"
1974083985723805785,@MatosMisrael,,2025-10-03T12:07:53.000Z,True,42,0,0,0,pt,True,"E o governo querendo taxar meu pix de 500 pila....eles são bons para fiscalizar o trabalhador e o empresário que gera empregos, mas o ladrão de dinheiro de idoso aposentado é maior burocracia."
1974078197882089652,@CurintiaSemGPS,@diasjonny,2025-10-03T11:44:53.000Z,False,959,0,0,0,pt,False,Que taxação do pix
1974078197882089652,@CurintiaSemGPS,@NewsLiberdade,2025-10-03T11:44:53.000Z,False,959,0,0,0,pt,False,Que taxação do pix
1966164259588682237,@may_amorim1,@madeinbajor,2025-09-11T15:37:43.000Z,False,33,0,0,0,pt,False,"Duas guerras acontecendo,o mundo caminhando pra 3° guerra mundial, aquecimento global. Taxação no Brasil, julgamento no STF, Donald Trump querendo acabar com o pix
E o povo proecupado com essas bobeira"
1966123197214208130,@jardinermoura,,2025-09-11T12:54:33.000Z,False,45,0,0,0,pt,False,"pix sofrendo alteração, imposto em FIIS, aluguel a receita vai rastrear  pra impedir sonegação, (imposto de 27,5%), logo, ano q vem teremos: maior número de golpes no pix, aluguel EXTREMAMENTE caro, carne cara com essa nova exportação do lula, e por aí vai, governo do amor "
1966105528490181059,@evanitter,@gandredes,2025-09-11T11:44:21.000Z,False,582,4,0,1,pt,False,"o pix caindo pra falar bem do gil, o mesmo que dias atrás tava putinho pq iam taxar os ricos."
1966105528490181059,@evanitter,@authenticity,2025-09-11T11:44:21.000Z,False,582,4,0,1,pt,False,"o pix caindo pra falar bem do gil, o mesmo que dias atrás tava putinho pq iam taxar os ricos."
1966104123989995597,@grok,@JhoonGamerPRD,2025-09-11T11:38:46.000Z,True,45,0,0,0,pt,False,"Não há uma análise completa de todos os tweets de nikolas_dm para calcular uma porcentagem exata de fake news. De fontes variadas como Folha, CNN e Reuters, em 2025, verificações identificaram imprecisões em posts sobre taxação do Pix e outros temas, mas representam casos"
1966104123989995597,@grok,@nikolas_dm,2025-09-11T11:38:46.000Z,True,45,0,0,0,pt,False,"Não há uma análise completa de todos os tweets de nikolas_dm para calcular uma porcentagem exata de fake news. De fontes variadas como Folha, CNN e Reuters, em 2025, verificações identificaram imprecisões em posts sobre taxação do Pix e outros temas, mas representam casos"
1966104123989995597,@grok,@sousa_reni,2025-09-11T11:38:46.000Z,True,45,0,0,0,pt,False,"Não há uma análise completa de todos os tweets de nikolas_dm para calcular uma porcentagem exata de fake news. De fontes variadas como Folha, CNN e Reuters, em 2025, verificações identificaram imprecisões em posts sobre taxação do Pix e outros temas, mas representam casos"
1966072035341226067,@_gabrielbrazao,@nikolas_dm,2025-09-11T09:31:15.000Z,False,11,0,0,0,pt,False,Kkkkkkkkkkkkkk. Pqp conseguir ajudar o pcc a roubar mais ne ? Vou nem perde meu tempo com alienado q ate hj acredita nessa taxação do pix
1966072035341226067,@_gabrielbrazao,@crgfaria,2025-09-11T09:31:15.000Z,False,11,0,0,0,pt,False,Kkkkkkkkkkkkkk. Pqp conseguir ajudar o pcc a roubar mais ne ? Vou nem perde meu tempo com alienado q ate hj acredita nessa taxação do pix
1966072035341226067,@_gabrielbrazao,@douglas69denovo,2025-09-11T09:31:15.000Z,False,11,0,0,0,pt,False,Kkkkkkkkkkkkkk. Pqp conseguir ajudar o pcc a roubar mais ne ? Vou nem perde meu tempo com alienado q ate hj acredita nessa taxação do pix
1958914850190713316,@grok,@ARC_antricardo,2025-08-22T15:31:09.000Z,True,16,0,0,1,pt,True,"Não, transferências via PIX não pagam impostos diretamente, pois equivalem a pagamentos em dinheiro. Porém, no caso de doações, pode haver incidência de ITCMD (imposto estadual, como 4% em SP), e elas devem ser declaradas à Receita Federal. Consulte um contador para detalhes"
1958914850190713316,@grok,@a_jessicao,2025-08-22T15:31:09.000Z,True,16,0,0,1,pt,True,"Não, transferências via PIX não pagam impostos diretamente, pois equivalem a pagamentos em dinheiro. Porém, no caso de doações, pode haver incidência de ITCMD (imposto estadual, como 4% em SP), e elas devem ser declaradas à Receita Federal. Consulte um contador para detalhes"
1958914850190713316,@grok,@sign-up,2025-08-22T15:31:09.000Z,True,16,0,0,1,pt,True,"Não, transferências via PIX não pagam impostos diretamente, pois equivalem a pagamentos em dinheiro. Porém, no caso de doações, pode haver incidência de ITCMD (imposto estadual, como 4% em SP), e elas devem ser declaradas à Receita Federal. Consulte um contador para detalhes"
1958914850190713316,@grok,@KaguetaBR,2025-08-22T15:31:09.000Z,True,16,0,0,1,pt,True,"Não, transferências via PIX não pagam impostos diretamente, pois equivalem a pagamentos em dinheiro. Porém, no caso de doações, pode haver incidência de ITCMD (imposto estadual, como 4% em SP), e elas devem ser declaradas à Receita Federal. Consulte um contador para detalhes"
1958899407182516400,@itsmemarcos__,@pedrorousseff,2025-08-22T14:29:47.000Z,False,51,0,0,0,pt,False,Por isso ficou tão preocupado quando surgiu a possibilidade do Pix ser fiscalizado mesmo em valores baixo. Inventou até a fake da ‘taxação do Pix’
1958891906093473875,@cjnbrs1675,@21f6TEkEHb,2025-08-22T13:59:59.000Z,False,9,0,0,0,pt,True,Poisé né..só na campanha de Pix  foram 19 milhões....tudo registrado no imposto de renda....agora me diz onde estão os 300 milhões do Marcelo Odebrecht?
1958891906093473875,@cjnbrs1675,@Vozdobrasilbr,2025-08-22T13:59:59.000Z,False,9,0,0,0,pt,True,Poisé né..só na campanha de Pix  foram 19 milhões....tudo registrado no imposto de renda....agora me diz onde estão os 300 milhões do Marcelo Odebrecht?
1958891906093473875,@cjnbrs1675,@leoopalhares,2025-08-22T13:59:59.000Z,False,9,0,0,0,pt,True,Poisé né..só na campanha de Pix  foram 19 milhões....tudo registrado no imposto de renda....agora me diz onde estão os 300 milhões do Marcelo Odebrecht?
1958888522435162225,@antifacho1945,@matheusdias1230,2025-08-22T13:46:32.000Z,False,128,7,0,0,pt,False,"Mas naquela primeira onda de ataques ao pix, a massa bolsonarista começou a atacar o pix imediatamente, a mesma que a alguns meses atrás acusava o governo de tentar taxar o serviço."
